1060109548	20220825	202208	2022	2022.6438	UKR	DONBAS	UKR								GOV	MAYOR						GOV			0	190	190	19	4	-10.0	2	1	2	-4.35992578849722	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Sebastopol, Sevastopol', Misto, Ukraine	UP	UP20	28553	44.5888	33.5224	-1053419	4	Sebastopol, Sevastopol', Misto, Ukraine	UP	UP20	28553	44.5888	33.5224	-1053419	20220825083000	https://www.lewrockwell.com/2022/08/no_author/fly-like-an-eagle-darya-dugina/
1060109549	20220825	202208	2022	2022.6438	UKR	DONBAS	UKR								GOV	MAYOR						GOV			0	190	190	19	4	-10.0	1	1	1	-4.35992578849722	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	20220825083000	https://www.lewrockwell.com/2022/08/no_author/fly-like-an-eagle-darya-dugina/
1060109550	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								GOV	MAYOR						GOV			0	190	190	19	4	-10.0	1	1	1	-4.35992578849722	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	20220825083000	https://www.lewrockwell.com/2022/08/no_author/fly-like-an-eagle-darya-dugina/
1060109551	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								IGOUNO	THE UN		UNO				IGO			0	014	014	01	1	0.0	4	1	4	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109552	20220825	202208	2022	2022.6438	UKR	KYIV	UKR								IGOUNO	THE UN		UNO				IGO			1	045	045	04	1	5.0	2	1	2	-1.87265917602996	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825083000	https://www.bignewsnetwork.com/news/272665583/ukraine-grain-exports-could-rise-to-4-million-tons-in-august
1060109553	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								IGOUNO	THE UN		UNO				IGO			0	090	090	09	2	-2.0	4	1	4	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109554	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								IGOUNOGOV	THE UN		UNO				IGO	GOV		1	013	013	01	1	0.4	4	1	4	-5.77777777777778	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.ukrinform.net/rubric-ato/3557726-russians-amassing-military-equipment-just-60-m-from-znpp-reactor-british-intelligence.html
1060109555	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	2	1	2	-4.46735395189003	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109556	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	8	1	8	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109557	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								ISR	ISRAEL	ISR								0	046	046	04	1	7.0	1	1	1	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109558	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								ISR	ISRAEL	ISR								0	046	046	04	1	7.0	1	1	1	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109559	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								ISR	ISRAELI	ISR								0	192	192	19	4	-9.5	1	1	1	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109560	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								ISR	ISRAELI	ISR								0	192	192	19	4	-9.5	1	1	1	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109561	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								MIL	WARSHIP						MIL			1	1712	171	17	4	-9.2	10	2	10	-10.4548979064357	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825083000	https://menafn.com/1104753409/Russian-Military-Death-Toll-In-Ukraine-Up-To-45850
1060109562	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								PRT	PORTUGAL	PRT								1	080	080	08	2	5.0	4	1	4	1.33333333333333	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	1	Portugal	PO	PO		39.5	-8	PO	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	20220825083000	https://interfax.com/newsroom/top-stories/82523/
1060109563	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								PRTGOV	PORTUGAL	PRT					GOV			0	043	043	04	1	2.8	2	1	2	1.33333333333333	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	20220825083000	https://interfax.com/newsroom/top-stories/82523/
1060109564	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								PRTGOV	PORTUGAL	PRT					GOV			0	043	043	04	1	2.8	8	1	8	1.33333333333333	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	1	Portugal	PO	PO		39.5	-8	PO	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	20220825083000	https://interfax.com/newsroom/top-stories/82523/
1060109565	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								REF	REFUGEE						REF			1	060	060	06	2	6.0	5	1	5	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109566	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	050	050	05	1	3.5	2	1	2	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109567	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	050	050	05	1	3.5	2	1	2	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109568	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	080	080	08	2	5.0	10	1	10	0.72727272727273	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.albawaba.com/news/fuelling-war-eu-send-79-billion-assistance-ukraine-1488679
1060109569	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIAN	RUS								1	090	090	09	2	-2.0	2	1	2	-5.84415584415584	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Budanov, Ternopil's'ka Oblast', Ukraine	UP	UP22	28562	49.1623	25.7093	-1036463	4	Budanov, Ternopil's'ka Oblast', Ukraine	UP	UP22	28562	49.1623	25.7093	-1036463	20220825083000	https://bdnews24.com/world/europe/wdbb3a8wzv
1060109570	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIAN	RUS								1	090	090	09	2	-2.0	8	1	8	-5.84415584415584	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Budanov, Ternopil's'ka Oblast', Ukraine	UP	UP22	28562	49.1623	25.7093	-1036463	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	https://bdnews24.com/world/europe/wdbb3a8wzv
1060109571	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	112	112	11	3	-2.0	2	1	2	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109572	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	112	112	11	3	-2.0	1	1	1	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109573	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	112	112	11	3	-2.0	3	1	3	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109574	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								1	190	190	19	4	-10.0	6	1	6	-3.68098159509202	4	Beryslav, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.8415	33.4284	-1035528	4	Beryslav, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.8415	33.4284	-1035528	4	Beryslav, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.8415	33.4284	-1035528	20220825083000	https://menafn.com/1104753421/Ukrainian-Troops-Hit-Kakhovka-Bridge-Enemy-Air-Defense-Systems
1060109575	20220825	202208	2022	2022.6438	UKR	UKRAINE	UKR								RUS	MOSCOW	RUS								1	190	190	19	4	-10.0	4	1	4	-5.84415584415584	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825083000	https://bdnews24.com/world/europe/wdbb3a8wzv
1060109576	20220825	202208	2022	2022.6438	UKR	KYIV	UKR								TUR	TURKEY	TUR								1	080	080	08	2	5.0	1	1	1	-1.87265917602996	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	20220825083000	https://www.bignewsnetwork.com/news/272665583/ukraine-grain-exports-could-rise-to-4-million-tons-in-august
1060109577	20220825	202208	2022	2022.6438	UKR	UKRAINIAN	UKR								UKRLAB	UKRAINE	UKR					LAB			0	010	010	01	1	0.0	4	1	4	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109578	20220825	202208	2022	2022.6438	UKRAGR	UKRAINIAN	UKR					AGR													1	071	071	07	2	7.4	3	1	3	-1.87265917602996	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825083000	https://www.bignewsnetwork.com/news/272665583/ukraine-grain-exports-could-rise-to-4-million-tons-in-august
1060109579	20220825	202208	2022	2022.6438	UKRGOV	UKRAINE	UKR					GOV			IGOUNOGOV	THE UN		UNO				IGO	GOV		1	010	010	01	1	0.0	6	1	6	-5.77777777777778	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.ukrinform.net/rubric-ato/3557726-russians-amassing-military-equipment-just-60-m-from-znpp-reactor-british-intelligence.html
1060109580	20220825	202208	2022	2022.6438	UKRGOV	VIKTOR YUSHCHENKO	UKR					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	3	1	3	-0.27322404371585	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	https://www.ndtv.com/world-news/russian-president-vladimir-putin-once-sent-congratulatory-message-to-ukraine-on-its-independence-day-3284851
1060109581	20220825	202208	2022	2022.6438	UKRLAB	UKRAINIAN	UKR					LAB			UKR	UKRAINIAN	UKR								0	010	010	01	1	0.0	6	1	6	-3.76007162041182	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	4	Chornobyl, Kyyivs'ka Oblast', Ukraine	UP	UP13	39914	51.2736	30.2225	-1037390	20220825083000	http://www.msn.com/en-nz/news/world/revealed-russian-plan-to-disconnect-zaporizhzhia-nuclear-plant-from-grid/ar-AA113N9r
1060109582	20220825	202208	2022	2022.6438	UKRMED	UKRAINE	UKR					MED			UKR	UKRAINE	UKR								0	111	111	11	3	-2.0	4	1	4	-6.37393767705382	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825083000	https://www.yakimaherald.com/opinion/opinion-an-attack-on-rushdie-and-free-society/article_2310b654-232d-11ed-9632-7b5872fad9de.html
1060109583	20220825	202208	2022	2022.6438	UKRREF	UKRAINIAN	UKR					REF			ISR	ISRAEL	ISR								0	046	046	04	1	7.0	3	1	3	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109584	20220825	202208	2022	2022.6438	UKRREF	UKRAINIAN	UKR					REF			ISR	ISRAELI	ISR								0	192	192	19	4	-9.5	6	1	6	-4.46735395189003	1	Ukraine	UP	UP		49	32	UP	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Ukraine	UP	UP		49	32	UP	20220825083000	https://www.i24news.tv/en/news/israel/society/1661407454-half-of-ukrainian-refugees-who-fled-to-israel-from-war-are-now-gone
1060109585	20220825	202208	2022	2022.6438	UKRREF	UKRAINIAN	UKR					REF			PRT	PORTUGAL	PRT								1	080	080	08	2	5.0	6	1	6	1.33333333333333	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	1	Portugal	PO	PO		39.5	-8	PO	4	Zhytomyr, Zhytomyrs'ka Oblast', Ukraine	UP	UP27	28567	50.2649	28.6767	-1060903	20220825083000	https://interfax.com/newsroom/top-stories/82523/
1060109586	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	-1.86230248306998	3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	0								3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	20220825083000	http://www.progressive-charlestown.com/2022/08/monday-conservation-development-hearing.html
1060109587	20220825	202208	2022	2022.6438	USA	SEATTLE	USA																		0	010	010	01	1	0.0	3	1	3	0.81833060556465	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060109588	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-1.86335403726708	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220825083000	https://www.faceofmalawi.com/2022/08/25/sylvester-stallones-wife-files-for-divorce-after-25-years-of-marriage/
1060109589	20220825	202208	2022	2022.6438	USA	AUSTIN	USA																		0	010	010	01	1	0.0	1	1	1	-2.56410256410256	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220825083000	https://spectrumlocalnews.com/tx/austin/news/2022/08/24/federal-funds-will-go-toward-preventing-gun-related-domestic-violence-deaths--injuries
1060109590	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	013	013	01	1	0.4	2	1	2	2.90909090909091	3	Danville, Illinois, United States	US	USIL	IL183	40.1245	-87.63	406949	0								3	Danville, Illinois, United States	US	USIL	IL183	40.1245	-87.63	406949	20220825083000	https://www.commercial-news.com/news/local_news/danville-sanitary-district-receives-energy-grant/article_47f5cc7c-23ad-11ed-95e3-a37b9ced8d74.html
1060109591	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-1.27226463104326	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825083000	https://www.salemnews.com/opinion/letter-tell-the-truth/article_bb9b4530-23df-11ed-af5e-076a70915e81.html
1060109592	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-1.86230248306998	3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	0								3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	20220825083000	http://www.progressive-charlestown.com/2022/08/monday-conservation-development-hearing.html
1060109593	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	023	023	02	1	3.4	4	1	4	-1.56862745098039	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825083000	https://kfiam640.iheart.com/content/2022-08-24-la-animal-services-partners-with-petspace-to-help-with-shelter-conditions/
1060109594	20220825	202208	2022	2022.6438	USA	THE US	USA																		0	036	036	03	1	4.0	3	1	3	-1.21951219512195	1	Japan	JA	JA		36	138	JA	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060109595	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	-4.34227330779055	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20220825083000	https://www.houstonchronicle.com/opinion/letters/article/Opinion-Why-are-we-paying-for-Paxton-s-legal-17396175.php
1060109596	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	6	1	6	-4.34227330779055	3	Harris County, Texas, United States	US	USTX	TX201	29.8336	-95.4002	1383886	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20220825083000	https://www.houstonchronicle.com/opinion/letters/article/Opinion-Why-are-we-paying-for-Paxton-s-legal-17396175.php
1060109597	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	1	1	1	0.19157088122605	3	Fort Peck Indian Reservation, Montana, United States	US	USMT	MT085	48.3617	-105.538	805884	0								3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	20220825083000	https://www.ksut.org/2022-08-24/one-native-veterans-new-mission-fill-in-the-gaps-of-va-care-on-his-reservation
1060109598	20220825	202208	2022	2022.6438	USA	CHICAGO	USA																		1	043	043	04	1	2.8	6	1	6	-2.38095238095238	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825083000	https://wsau.com/2022/08/25/dodgers-knock-off-brewers/
